userID,ISBN,bookRating,bookTitle,totalRatingCount,Location
239574,345443284,7,While I Was Gone,431,"jefferson city, missouri, usa"
240275,345443284,0,While I Was Gone,431,"ballwin, missouri, usa"
240568,345443284,0,While I Was Gone,431,"elk  city, oklahoma, usa"
241614,345443284,0,While I Was Gone,431,"philadelphia, pennsylvania, usa"
241648,345443284,0,While I Was Gone,431,"lynnwood, washington, usa"
242361,345443284,0,While I Was Gone,431,"greencastle, pennsylvania, usa"
243142,345443284,0,While I Was Gone,431,"westerville, ohio, usa"
244688,345443284,0,While I Was Gone,431,"st. petersburg, florida, usa"
248497,345443284,0,While I Was Gone,431,"mission viejo, california, usa"
251176,345443284,0,While I Was Gone,431,"saint simons island, georgia, usa"
251843,345443284,8,While I Was Gone,431,"homer city, pennsylvania, usa"
254144,345443284,0,While I Was Gone,431,"collinsville, texas, usa"
254221,345443284,0,While I Was Gone,431,"juneau, alaska, usa"
254299,345443284,7,While I Was Gone,431,"the dalles, oregon, usa"
254465,345443284,0,While I Was Gone,431,"maryville, tennessee, usa"
254777,345443284,7,While I Was Gone,431,"seabrook, texas, usa"
255582,345443284,0,While I Was Gone,431,"st. eustache, quebec, canada"
255945,345443284,7,While I Was Gone,431,"sacramento, california, usa"
256844,345443284,6,While I Was Gone,431,"gulfport, mississippi, usa"
257103,345443284,0,While I Was Gone,431,"franklin, tennessee, usa"
257554,345443284,0,While I Was Gone,431,"davis, california, usa"
258482,345443284,6,While I Was Gone,431,"oro valley, arizona, usa"
259543,345443284,7,While I Was Gone,431,"south san francisco, california, usa"
259564,345443284,0,While I Was Gone,431,"lancaster park, alberta, canada"
259629,345443284,0,While I Was Gone,431,"carrollton, texas, usa"
260017,345443284,0,While I Was Gone,431,"edmonton, alberta, canada"
260678,345443284,0,While I Was Gone,431,"hooksett, new hampshire, usa"
260897,345443284,5,While I Was Gone,431,"chicago, illinois, usa"
263325,345443284,0,While I Was Gone,431,"fredericton, new brunswick, canada"
263877,345443284,9,While I Was Gone,431,"victoria, british columbia, canada"
265481,345443284,7,While I Was Gone,431,"calgary, alberta, canada"
266865,345443284,0,While I Was Gone,431,"reston, virginia, usa"
267249,345443284,0,While I Was Gone,431,"la habra heights, california, usa"
268330,345443284,0,While I Was Gone,431,"miami, florida, usa"
269835,345443284,0,While I Was Gone,431,"loveland, colorado, usa"
270554,345443284,0,While I Was Gone,431,"fredericton, new brunswick, canada"
270713,345443284,7,While I Was Gone,431,"toronto, ontario, canada"
271195,345443284,0,While I Was Gone,431,"elsmere, kentucky, usa"
271438,345443284,7,While I Was Gone,431,"morgantown, west virginia, usa"
271448,345443284,9,While I Was Gone,431,"ona, west virginia, usa"
271538,345443284,8,While I Was Gone,431,"alexandria, virginia, usa"
271705,345443284,0,While I Was Gone,431,"atlanta, georgia, usa"
274226,345443284,0,While I Was Gone,431,"north little rock, arkansas, usa"
277244,425128164,0,The Voice of the Night,89,"des moines, iowa, usa"
8936,425128164,0,The Voice of the Night,89,"elizabeth city, north carolina, usa"
13552,425128164,2,The Voice of the Night,89,"cordova, tennessee, usa"
14521,425128164,0,The Voice of the Night,89,"providence, rhode island, usa"
16795,425128164,0,The Voice of the Night,89,"mechanicsville, maryland, usa"
24452,425128164,0,The Voice of the Night,89,"portland, oregon, usa"
25630,425128164,0,The Voice of the Night,89,"moving, moving, usa"
25945,425128164,0,The Voice of the Night,89,"hawthorne, new jersey, usa"
26418,425128164,0,The Voice of the Night,89,"tangent, oregon, usa"
28884,425128164,6,The Voice of the Night,89,"victoria, british columbia, canada"
31315,425128164,0,The Voice of the Night,89,"henryville, indiana, usa"
31826,425128164,10,The Voice of the Night,89,"jasper, missouri, usa"
33256,425128164,0,The Voice of the Night,89,"st. charles, missouri, usa"
34990,425128164,6,The Voice of the Night,89,"bloomington, illinois, usa"
35836,425128164,4,The Voice of the Night,89,"rochester, new york, usa"
40796,425128164,0,The Voice of the Night,89,"memphis, tennessee, usa"
41084,425128164,7,The Voice of the Night,89,"orlando, florida, usa"
48025,425128164,8,The Voice of the Night,89,"concordia, missouri, usa"
67178,425128164,5,The Voice of the Night,89,"conway, , usa"
68568,425128164,0,The Voice of the Night,89,"lewes, delaware, usa"
76168,425128164,0,The Voice of the Night,89,"southborough, massachusetts, usa"
76352,425128164,0,The Voice of the Night,89,"olympia, washington, usa"
77480,425128164,7,The Voice of the Night,89,"gig harbor, washington, usa"
77809,425128164,7,The Voice of the Night,89,"atlantic highlands, new jersey, usa"
78834,425128164,0,The Voice of the Night,89,"honolulu, hawaii, usa"
86385,425128164,8,The Voice of the Night,89,"plainville, connecticut, usa"
87141,425128164,8,The Voice of the Night,89,"huntington beach, california, usa"
95786,425128164,7,The Voice of the Night,89,"winchester, virginia, usa"
98758,425128164,9,The Voice of the Night,89,"calgary, alberta, canada"
101876,425128164,0,The Voice of the Night,89,"nicholasville, kentucky, usa"
102581,425128164,7,The Voice of the Night,89,"las vegas, nevada, usa"
104636,425128164,0,The Voice of the Night,89,"youngstown, ohio, usa"
104665,425128164,6,The Voice of the Night,89,"altoona, iowa, usa"
106849,425128164,10,The Voice of the Night,89,"dunkirk, indiana, usa"
111947,425128164,0,The Voice of the Night,89,"albuquerque, new mexico, usa"
114414,425128164,0,The Voice of the Night,89,"edinburg, texas, usa"
120013,425128164,0,The Voice of the Night,89,"huntington beach, california, usa"
120093,425128164,0,The Voice of the Night,89,"merrick, acworth, new york, georgia, usa"
123095,425128164,0,The Voice of the Night,89,"hollywood, maryland, usa"
129338,425128164,7,The Voice of the Night,89,"apache junction, arizona, usa"
131046,425128164,0,The Voice of the Night,89,"ellington, connecticut, usa"
135045,425128164,0,The Voice of the Night,89,"spring, texas, usa"
144531,425128164,0,The Voice of the Night,89,"pleasanton, california, usa"
146348,425128164,0,The Voice of the Night,89,"tigard, oregon, usa"
156214,425128164,0,The Voice of the Night,89,"new bern, north carolina, usa"
156300,425128164,10,The Voice of the Night,89,"pinon hills, california, usa"
159033,425128164,0,The Voice of the Night,89,"taneytown, maryland, usa"
170567,425128164,0,The Voice of the Night,89,"orlando, florida, usa"
178240,425128164,0,The Voice of the Night,89,"olive branch, mississippi, usa"
178667,425128164,5,The Voice of the Night,89,"freehold, new jersey, usa"
181341,425128164,9,The Voice of the Night,89,"olympia, washington, usa"
185722,425128164,10,The Voice of the Night,89,"long beach, california, usa"
194676,425128164,6,The Voice of the Night,89,"jonesboro, arkansas, usa"
195694,425128164,0,The Voice of the Night,89,"tucson, arizona, usa"
198483,425128164,0,The Voice of the Night,89,"silver spring, maryland, usa"
198506,425128164,0,The Voice of the Night,89,"orlando, florida, usa"
201970,425128164,0,The Voice of the Night,89,"rock hill, south carolina, usa"
202711,425128164,7,The Voice of the Night,89,"westminster, texas, usa"
208236,425128164,7,The Voice of the Night,89,"roseburg, oregon, usa"
209373,425128164,0,The Voice of the Night,89,"mountain view, california, usa"
209684,425128164,10,The Voice of the Night,89,"westerville, ohio, usa"
225810,425128164,0,The Voice of the Night,89,"el cajon, california, usa"
227705,425128164,7,The Voice of the Night,89,"westport, connecticut, usa"
230496,425128164,0,The Voice of the Night,89,"simi valley, california, usa"
231351,425128164,7,The Voice of the Night,89,"methuen, massachusetts, usa"
232106,425128164,0,The Voice of the Night,89,"bayfield, colorado, usa"
232131,425128164,0,The Voice of the Night,89,"oakland, california, usa"
235105,425128164,0,The Voice of the Night,89,"st louis, missouri, usa"
240035,425128164,5,The Voice of the Night,89,"birmingham, alabama, usa"
240809,425128164,5,The Voice of the Night,89,"tybee island, georgia, usa"
241548,425128164,0,The Voice of the Night,89,"saratoga, california, usa"
241980,425128164,0,The Voice of the Night,89,"ashburn, virginia, usa"
245963,425128164,0,The Voice of the Night,89,"saint louis, missouri, usa"
246952,425128164,7,The Voice of the Night,89,"south bend, indiana, usa"
247444,425128164,5,The Voice of the Night,89,"alpahretta, georgia, usa"
249361,425128164,6,The Voice of the Night,89,"spirit lake, iowa, usa"
249628,425128164,7,The Voice of the Night,89,"whitney, texas, usa"
251613,425128164,5,The Voice of the Night,89,"sonoma, california, usa"
252071,425128164,0,The Voice of the Night,89,"catawba, wisconsin, usa"
253821,425128164,10,The Voice of the Night,89,"fulton, missouri, usa"
256915,425128164,4,The Voice of the Night,89,"toronto, ontario, canada"
257161,425128164,0,The Voice of the Night,89,"omaha, nebraska, usa"
257419,425128164,10,The Voice of the Night,89,"new port richey, florida, usa"
261829,425128164,0,The Voice of the Night,89,"fpo, ap, usa"
268330,425128164,0,The Voice of the Night,89,"miami, florida, usa"
277244,670401765,0,Ironweed,55,"des moines, iowa, usa"
61910,670401765,9,Ironweed,55,"las cruces, new mexico, usa"
87555,670401765,0,Ironweed,55,"lexington, kentucky, usa"
104665,670401765,8,Ironweed,55,"altoona, iowa, usa"
109461,670401765,0,Ironweed,55,"oklahoma city, oklahoma, usa"
148124,670401765,0,Ironweed,55,"somerville, massachusetts, usa"
154882,670401765,6,Ironweed,55,"west henrietta, new york, usa"
230522,670401765,6,Ironweed,55,"colorado springs, colorado, usa"
277245,316601950,0,The Pilot's Wife : A Novel,568,"vancouver, british columbia, canada"
277535,316601950,9,The Pilot's Wife : A Novel,568,"clifton, illinois, usa"
278007,316601950,6,The Pilot's Wife : A Novel,568,"macomb, illinois, usa"
278188,316601950,0,The Pilot's Wife : A Novel,568,"lake george, new york, usa"
278843,316601950,0,The Pilot's Wife : A Novel,568,"pismo beach, california, usa"
243,316601950,9,The Pilot's Wife : A Novel,568,"arden hills, minnesota, usa"
3100,316601950,6,The Pilot's Wife : A Novel,568,"oakland, california, usa"
4090,316601950,8,The Pilot's Wife : A Novel,568,"haskell, new jersey, usa"
4157,316601950,0,The Pilot's Wife : A Novel,568,"birmingham, alabama, usa"
5268,316601950,0,The Pilot's Wife : A Novel,568,"chandler, arizona, usa"
6575,316601950,0,The Pilot's Wife : A Novel,568,"seattle, washington, usa"
8234,316601950,8,The Pilot's Wife : A Novel,568,"colorado springs, colorado, usa"
8250,316601950,0,The Pilot's Wife : A Novel,568,"carrollton, texas, usa"
8253,316601950,9,The Pilot's Wife : A Novel,568,"tulsa, oklahoma, usa"
8362,316601950,0,The Pilot's Wife : A Novel,568,"los angeles, california, usa"
8454,316601950,9,The Pilot's Wife : A Novel,568,"auburndale, massachusetts, usa"
8840,316601950,7,The Pilot's Wife : A Novel,568,"sidney, british columbia, canada"
10001,316601950,0,The Pilot's Wife : A Novel,568,"mesa, arizona, usa"
10241,316601950,0,The Pilot's Wife : A Novel,568,"avon, massachusetts, usa"
10314,316601950,8,The Pilot's Wife : A Novel,568,"beaverton, oregon, usa"
10433,316601950,0,The Pilot's Wife : A Novel,568,"roswell, georgia, usa"
10619,316601950,9,The Pilot's Wife : A Novel,568,"douglas, alaska, usa"
11070,316601950,5,The Pilot's Wife : A Novel,568,"mississauga, ontario, canada"
11601,316601950,0,The Pilot's Wife : A Novel,568,"brooklyn, new york, usa"
12524,316601950,0,The Pilot's Wife : A Novel,568,"albuquerque, new mexico, usa"
12619,316601950,5,The Pilot's Wife : A Novel,568,"parksville, british columbia, canada"
12775,316601950,8,The Pilot's Wife : A Novel,568,"san diego, california, usa"
13273,316601950,9,The Pilot's Wife : A Novel,568,"harrisburg, pennsylvania, usa"
13552,316601950,0,The Pilot's Wife : A Novel,568,"cordova, tennessee, usa"
13973,316601950,3,The Pilot's Wife : A Novel,568,"las vegas, nevada, usa"
14422,316601950,9,The Pilot's Wife : A Novel,568,"apple valley, minnesota, usa"
14546,316601950,8,The Pilot's Wife : A Novel,568,"houston, texas, usa"
15686,316601950,3,The Pilot's Wife : A Novel,568,"ottawa, ontario, canada"
16661,316601950,6,The Pilot's Wife : A Novel,568,"glendale, california, usa"
16795,316601950,0,The Pilot's Wife : A Novel,568,"mechanicsville, maryland, usa"
17006,316601950,8,The Pilot's Wife : A Novel,568,"wilton manors, florida, usa"
19573,316601950,5,The Pilot's Wife : A Novel,568,"stockton, california, usa"
20115,316601950,0,The Pilot's Wife : A Novel,568,"lansdale, pennsylvania, usa"
20825,316601950,0,The Pilot's Wife : A Novel,568,"vancouver, british columbia, canada"
21011,316601950,8,The Pilot's Wife : A Novel,568,"san francisco, california, usa"
21420,316601950,7,The Pilot's Wife : A Novel,568,"los angeles, california, usa"
22504,316601950,0,The Pilot's Wife : A Novel,568,"auburn, california, usa"
22625,316601950,10,The Pilot's Wife : A Novel,568,"lynbrook, new york, usa"
23768,316601950,0,The Pilot's Wife : A Novel,568,"st. louis, missouri, usa"
24194,316601950,0,The Pilot's Wife : A Novel,568,"palos hills, illinois, usa"
26517,316601950,5,The Pilot's Wife : A Novel,568,"dallas, north carolina, usa"
26535,316601950,0,The Pilot's Wife : A Novel,568,"hickory, mississippi, usa"
26538,316601950,8,The Pilot's Wife : A Novel,568,"rawlins, wyoming, usa"
27261,316601950,0,The Pilot's Wife : A Novel,568,"san francisco, california, usa"
28056,316601950,7,The Pilot's Wife : A Novel,568,"lancaster, pennsylvania, usa"
28204,316601950,0,The Pilot's Wife : A Novel,568,"south ohio, nova scotia, canada"
28587,316601950,0,The Pilot's Wife : A Novel,568,"westmont, new jersey, usa"
28731,316601950,5,The Pilot's Wife : A Novel,568,"louisville, kentucky, usa"
29855,316601950,8,The Pilot's Wife : A Novel,568,"morris, connecticut, usa"
30276,316601950,6,The Pilot's Wife : A Novel,568,"wildwood, new jersey, usa"
30898,316601950,0,The Pilot's Wife : A Novel,568,"richmond, virginia, usa"
30972,316601950,9,The Pilot's Wife : A Novel,568,"columbiana, alabama, usa"
30985,316601950,0,The Pilot's Wife : A Novel,568,"cape coral, florida, usa"
31311,316601950,0,The Pilot's Wife : A Novel,568,"lancaster, pennsylvania, usa"
31315,316601950,0,The Pilot's Wife : A Novel,568,"henryville, indiana, usa"
33668,316601950,7,The Pilot's Wife : A Novel,568,"egg harbor township, new jersey, usa"
33818,316601950,10,The Pilot's Wife : A Novel,568,"winnipeg, manitoba, canada"
33974,316601950,9,The Pilot's Wife : A Novel,568,"barnhart, missouri, usa"
34381,316601950,0,The Pilot's Wife : A Novel,568,"columbia, south carolina, usa"
34588,316601950,9,The Pilot's Wife : A Novel,568,"west linn, oregon, usa"
35138,316601950,8,The Pilot's Wife : A Novel,568,"mountain view, california, usa"
35857,316601950,9,The Pilot's Wife : A Novel,568,"mentor, ohio, usa"
35859,316601950,0,The Pilot's Wife : A Novel,568,"duluth, minnesota, usa"
36098,316601950,0,The Pilot's Wife : A Novel,568,"los angeles, california, usa"
36327,316601950,0,The Pilot's Wife : A Novel,568,"wirtz, virginia, usa"
36807,316601950,0,The Pilot's Wife : A Novel,568,"wisconsin rapids, wisconsin, usa"
36836,316601950,0,The Pilot's Wife : A Novel,568,"raleigh, north carolina, usa"
36907,316601950,4,The Pilot's Wife : A Novel,568,"dunnville, ontario, canada"
37311,316601950,9,The Pilot's Wife : A Novel,568,"oroville, california, usa"
37712,316601950,0,The Pilot's Wife : A Novel,568,"cincinnati, ohio, usa"
38273,316601950,7,The Pilot's Wife : A Novel,568,"chandler, arizona, usa"
39584,316601950,0,The Pilot's Wife : A Novel,568,"auburn, alabama, usa"
39646,316601950,10,The Pilot's Wife : A Novel,568,"fairless hills, pennsylvania, usa"
39705,316601950,10,The Pilot's Wife : A Novel,568,"bel air, maryland, usa"
40136,316601950,8,The Pilot's Wife : A Novel,568,"los angeles, california, usa"
40348,316601950,0,The Pilot's Wife : A Novel,568,"parkland, florida, usa"
40889,316601950,0,The Pilot's Wife : A Novel,568,"brainerd, minnesota, usa"
41348,316601950,0,The Pilot's Wife : A Novel,568,"west palm beach, florida, usa"
43164,316601950,6,The Pilot's Wife : A Novel,568,"colorado springs, colorado, usa"
44728,316601950,0,The Pilot's Wife : A Novel,568,"florence, alabama, usa"
44807,316601950,10,The Pilot's Wife : A Novel,568,"rye, new hampshire, usa"
44852,316601950,7,The Pilot's Wife : A Novel,568,"spring, texas, usa"
46472,316601950,0,The Pilot's Wife : A Novel,568,"seattle, washington, usa"
46664,316601950,6,The Pilot's Wife : A Novel,568,"auburndale, florida, usa"
46907,316601950,0,The Pilot's Wife : A Novel,568,"marysville, washington, usa"
47152,316601950,9,The Pilot's Wife : A Novel,568,"blair, nebraska, usa"
48046,316601950,0,The Pilot's Wife : A Novel,568,"central sq., new york, usa"
49314,316601950,4,The Pilot's Wife : A Novel,568,"decatur, georgia, usa"
50074,316601950,0,The Pilot's Wife : A Novel,568,"xenia, ohio, usa"
50849,316601950,0,The Pilot's Wife : A Novel,568,"prince albert, saskatchewan, canada"
50895,316601950,0,The Pilot's Wife : A Novel,568,"calverton, new york, usa"
51783,316601950,8,The Pilot's Wife : A Novel,568,"bristol, rhode island, usa"
52002,316601950,0,The Pilot's Wife : A Novel,568,"bloomington, indiana, usa"
52532,316601950,10,The Pilot's Wife : A Novel,568,"fishers, indiana, usa"
52584,316601950,9,The Pilot's Wife : A Novel,568,"livermore, california, usa"
52886,316601950,8,The Pilot's Wife : A Novel,568,"york, pennsylvania, usa"
53042,316601950,0,The Pilot's Wife : A Novel,568,"wethersfield, connecticut, usa"
53174,316601950,10,The Pilot's Wife : A Novel,568,"orlando, florida, usa"
54446,316601950,8,The Pilot's Wife : A Novel,568,"lacey, washington, usa"
55006,316601950,6,The Pilot's Wife : A Novel,568,"calgary, alberta, canada"
55075,316601950,0,The Pilot's Wife : A Novel,568,"seattle, washington, usa"
55438,316601950,7,The Pilot's Wife : A Novel,568,"lexington, kentucky, usa"
55751,316601950,5,The Pilot's Wife : A Novel,568,"hesperia, california, usa"
55789,316601950,0,The Pilot's Wife : A Novel,568,"pittsburgh, pennsylvania, usa"
55858,316601950,0,The Pilot's Wife : A Novel,568,"dartmouth, nova scotia, canada"
56856,316601950,0,The Pilot's Wife : A Novel,568,"escondido, california, usa"
57108,316601950,4,The Pilot's Wife : A Novel,568,"new york, new york, usa"
60244,316601950,0,The Pilot's Wife : A Novel,568,"alvin, texas, usa"
60569,316601950,0,The Pilot's Wife : A Novel,568,"chardon, ohio, usa"
60612,316601950,7,The Pilot's Wife : A Novel,568,"pismo beach, california, usa"
60684,316601950,6,The Pilot's Wife : A Novel,568,"seattle, washington, usa"
61427,316601950,0,The Pilot's Wife : A Novel,568,"morgan hill, california, usa"
62133,316601950,8,The Pilot's Wife : A Novel,568,"germantown, maryland, usa"
62540,316601950,5,The Pilot's Wife : A Novel,568,"chatsworth, california, usa"
63004,316601950,6,The Pilot's Wife : A Novel,568,"roseville, michigan, usa"
63938,316601950,6,The Pilot's Wife : A Novel,568,"northwest, iowa, usa"
64436,316601950,0,The Pilot's Wife : A Novel,568,"san ramon, california, usa"
66442,316601950,8,The Pilot's Wife : A Novel,568,"westford, massachusetts, usa"
67288,316601950,5,The Pilot's Wife : A Novel,568,"monroe, washington, usa"
67544,316601950,8,The Pilot's Wife : A Novel,568,"toronto, ontario, canada"
67810,316601950,10,The Pilot's Wife : A Novel,568,"lexington, south carolina, usa"
67929,316601950,0,The Pilot's Wife : A Novel,568,"carlsbad, california, usa"
68555,316601950,0,The Pilot's Wife : A Novel,568,"bad axe, michigan, usa"
68932,316601950,0,The Pilot's Wife : A Novel,568,"grand junction, colorado, usa"
69355,316601950,0,The Pilot's Wife : A Novel,568,"syracuse, new york, usa"
69676,316601950,0,The Pilot's Wife : A Novel,568,"roseville, california, usa"
70222,316601950,0,The Pilot's Wife : A Novel,568,"ottawa, ontario, canada"
71162,316601950,0,The Pilot's Wife : A Novel,568,"halifax, nova scotia, canada"
71786,316601950,0,The Pilot's Wife : A Novel,568,"san jose, california, usa"
72950,316601950,5,The Pilot's Wife : A Novel,568,"camarillo, california, usa"
73044,316601950,7,The Pilot's Wife : A Novel,568,"sudbury, ontario, canada"
74286,316601950,0,The Pilot's Wife : A Novel,568,"pampa, texas, usa"
74328,316601950,0,The Pilot's Wife : A Novel,568,"capitola, california, usa"
75037,316601950,8,The Pilot's Wife : A Novel,568,"russell springs, kentucky, usa"
75149,316601950,7,The Pilot's Wife : A Novel,568,"geneva, illinois, usa"
75491,316601950,0,The Pilot's Wife : A Novel,568,"west point, virginia, usa"
75560,316601950,5,The Pilot's Wife : A Novel,568,"seattle, washington, usa"
76352,316601950,0,The Pilot's Wife : A Novel,568,"olympia, washington, usa"
78783,316601950,0,The Pilot's Wife : A Novel,568,"chantilly, virginia, usa"
78841,316601950,7,The Pilot's Wife : A Novel,568,"prior lake, minnesota, usa"
80669,316601950,5,The Pilot's Wife : A Novel,568,"vancouver, british columbia, canada"
81298,316601950,6,The Pilot's Wife : A Novel,568,"savannah, georgia, usa"
81492,316601950,0,The Pilot's Wife : A Novel,568,"san antonio, texas, usa"
81848,316601950,0,The Pilot's Wife : A Novel,568,"springfield, illinois, usa"
81977,316601950,0,The Pilot's Wife : A Novel,568,"minneapolis, minnesota, usa"
85526,316601950,0,The Pilot's Wife : A Novel,568,"victoria, british columbia, canada"
86365,316601950,0,The Pilot's Wife : A Novel,568,"walkerton, ontario, ontario, canada"
86959,316601950,0,The Pilot's Wife : A Novel,568,"oklahoma city, oklahoma, usa"
87141,316601950,0,The Pilot's Wife : A Novel,568,"huntington beach, california, usa"
88116,316601950,0,The Pilot's Wife : A Novel,568,"new berlin, wisconsin, usa"
88229,316601950,9,The Pilot's Wife : A Novel,568,"thermopolis, wyoming, usa"
88475,316601950,8,The Pilot's Wife : A Novel,568,"longmont, colorado, usa"
88684,316601950,8,The Pilot's Wife : A Novel,568,"oceanside, california, usa"
88733,316601950,0,The Pilot's Wife : A Novel,568,"houston, texas, usa"
88937,316601950,0,The Pilot's Wife : A Novel,568,"cary, north carolina, usa"
90417,316601950,9,The Pilot's Wife : A Novel,568,"rye, new hampshire, usa"
90517,316601950,7,The Pilot's Wife : A Novel,568,"ft lauderdale, florida, usa"
91832,316601950,0,The Pilot's Wife : A Novel,568,"miami, florida, usa"
92724,316601950,0,The Pilot's Wife : A Novel,568,"woodburn, oregon, usa"
93855,316601950,0,The Pilot's Wife : A Novel,568,"hartford, connecticut, usa"
95146,316601950,8,The Pilot's Wife : A Novel,568,"new bern, north carolina, usa"
95316,316601950,0,The Pilot's Wife : A Novel,568,"fredericton, new brunswick, canada"
95359,316601950,10,The Pilot's Wife : A Novel,568,"charleston, west virginia, usa"
96357,316601950,9,The Pilot's Wife : A Novel,568,"aiken, south carolina, usa"
97660,316601950,8,The Pilot's Wife : A Novel,568,"portland, oregon, usa"
97940,316601950,5,The Pilot's Wife : A Novel,568,"stevens point, wisconsin, usa"
98741,316601950,0,The Pilot's Wife : A Novel,568,"fairbanks, alaska, usa"
99229,316601950,7,The Pilot's Wife : A Novel,568,"bloomington, illinois, usa"
100268,316601950,0,The Pilot's Wife : A Novel,568,"montgomery, alabama, usa"
100471,316601950,6,The Pilot's Wife : A Novel,568,"new albany, indiana, usa"
101876,316601950,8,The Pilot's Wife : A Novel,568,"nicholasville, kentucky, usa"
101963,316601950,9,The Pilot's Wife : A Novel,568,"king city, ontario, canada"
102411,316601950,7,The Pilot's Wife : A Novel,568,"houston, texas, usa"
102555,316601950,10,The Pilot's Wife : A Novel,568,"decatur, texas, usa"
102693,316601950,9,The Pilot's Wife : A Novel,568,"phoenix, arizona, usa"
102705,316601950,9,The Pilot's Wife : A Novel,568,"ottawa, ontario, canada"
102972,316601950,4,The Pilot's Wife : A Novel,568,"fort worth, texas, usa"
103336,316601950,0,The Pilot's Wife : A Novel,568,"tucson, arizona, usa"
104426,316601950,6,The Pilot's Wife : A Novel,568,"harvard, massachusetts, usa"
104636,316601950,9,The Pilot's Wife : A Novel,568,"youngstown, ohio, usa"
105054,316601950,0,The Pilot's Wife : A Novel,568,"edmonton, alberta, canada"
105317,316601950,8,The Pilot's Wife : A Novel,568,"hamden, connecticut, usa"
105937,316601950,0,The Pilot's Wife : A Novel,568,"tampa, florida, usa"
105939,316601950,8,The Pilot's Wife : A Novel,568,"milford, pennsylvania, usa"
105979,316601950,8,The Pilot's Wife : A Novel,568,"oakland, california, usa"
106225,316601950,0,The Pilot's Wife : A Novel,568,"chicago, illinois, usa"
107021,316601950,0,The Pilot's Wife : A Novel,568,"indianapolis, indiana, usa"
108392,316601950,0,The Pilot's Wife : A Novel,568,"mountain view, california, usa"
108950,316601950,0,The Pilot's Wife : A Novel,568,"voorhees, new jersey, usa"
110912,316601950,9,The Pilot's Wife : A Novel,568,"milpitas, california, usa"
110973,316601950,0,The Pilot's Wife : A Novel,568,"wiley ford, west virginia, usa"
111035,316601950,0,The Pilot's Wife : A Novel,568,"mountain view, california, usa"
111174,316601950,0,The Pilot's Wife : A Novel,568,"austin, texas, usa"
111269,316601950,0,The Pilot's Wife : A Novel,568,"brooklyn, new york, usa"
111444,316601950,7,The Pilot's Wife : A Novel,568,"washington, dc, dc, usa"
112026,316601950,0,The Pilot's Wife : A Novel,568,"lakewood, washington, usa"
112937,316601950,0,The Pilot's Wife : A Novel,568,"cedar rapids, iowa, usa"
112976,316601950,0,The Pilot's Wife : A Novel,568,"jackson, mississippi, usa"
113217,316601950,8,The Pilot's Wife : A Novel,568,"covington, louisiana, usa"
113519,316601950,0,The Pilot's Wife : A Novel,568,"pleasanton, california, usa"
113680,316601950,0,The Pilot's Wife : A Novel,568,"huntsville, alabama, usa"
113904,316601950,0,The Pilot's Wife : A Novel,568,"baltimore, maryland, usa"
114544,316601950,6,The Pilot's Wife : A Novel,568,"antelope, california, usa"
114570,316601950,9,The Pilot's Wife : A Novel,568,"new york, new york, usa"
114868,316601950,0,The Pilot's Wife : A Novel,568,"edmonton, alberta, canada"
115120,316601950,0,The Pilot's Wife : A Novel,568,"sherman oaks, california, usa"
116223,316601950,6,The Pilot's Wife : A Novel,568,"chicago, illinois, usa"
116243,316601950,0,The Pilot's Wife : A Novel,568,"lighthouse point, florida, usa"
116294,316601950,0,The Pilot's Wife : A Novel,568,"tooele, utah, usa"
116349,316601950,5,The Pilot's Wife : A Novel,568,"oakley, california, usa"
116395,316601950,6,The Pilot's Wife : A Novel,568,"encinitas, california, usa"
117111,316601950,0,The Pilot's Wife : A Novel,568,"toronto, ontario, canada"
117251,316601950,0,The Pilot's Wife : A Novel,568,"pleasant hill, california, usa"
117594,316601950,0,The Pilot's Wife : A Novel,568,"moline, illinois, usa"
118464,316601950,6,The Pilot's Wife : A Novel,568,"grand rapids, michigan, usa"
118677,316601950,0,The Pilot's Wife : A Novel,568,"boise, idaho, usa"
120752,316601950,9,The Pilot's Wife : A Novel,568,"new york, new york, usa"
121587,316601950,9,The Pilot's Wife : A Novel,568,"waukesha, wisconsin, usa"
122187,316601950,0,The Pilot's Wife : A Novel,568,"roslindale, massachusetts, usa"
122429,316601950,0,The Pilot's Wife : A Novel,568,"kamuela, hawaii, usa"
123388,316601950,0,The Pilot's Wife : A Novel,568,"appleton, wisconsin, usa"
123608,316601950,7,The Pilot's Wife : A Novel,568,"los banos, california, usa"
123788,316601950,9,The Pilot's Wife : A Novel,568,"burnsville, minnesota, usa"
123790,316601950,0,The Pilot's Wife : A Novel,568,"mount vernon, new york, usa"
123826,316601950,0,The Pilot's Wife : A Novel,568,"frederick, maryland, usa"
123981,316601950,0,The Pilot's Wife : A Novel,568,"phoenix, arizona, usa"
125039,316601950,0,The Pilot's Wife : A Novel,568,"lafayette, indiana, usa"
125060,316601950,8,The Pilot's Wife : A Novel,568,"sumter, south carolina, usa"
125203,316601950,0,The Pilot's Wife : A Novel,568,"montreal, quebec, canada"
125519,316601950,0,The Pilot's Wife : A Novel,568,"irvine, california, usa"
125692,316601950,0,The Pilot's Wife : A Novel,568,"elmira, new york, usa"
126810,316601950,9,The Pilot's Wife : A Novel,568,"galena, ohio, usa"
126903,316601950,7,The Pilot's Wife : A Novel,568,"lancaster, pennsylvania, usa"
